Timestamp,Company_Code,Closing price,total_trade_qty
2018-02-26,ZYLOG,3.75,67182
2018-02-27,ZYLOG,3.7,28859
2018-02-28,ZYLOG,3.7,164099
2018-03-01,ZYLOG,3.7,56614
2018-03-02,ZYLOG,3.7,182579
2018-03-03,ZYLOG,3.55,58700
2018-03-04,ZYLOG,3.4,32015
2018-03-05,ZYLOG,3.25,55566
2018-03-06,ZYLOG,3.1,37045
2018-02-01,STEL,113.95,45511
2018-02-02,STEL,104.2,69544
2018-02-03,STEL,104.05,31737
2018-02-04,STEL,106.3,45574
2018-02-05,STEL,110.3,28119
2018-02-06,STEL,110.45,27068
2018-02-07,STEL,109.65,16626
2018-02-08,STEL,111.5,19805
2018-02-09,STEL,113.85,8132
2018-02-10,STEL,111.4,18942
2018-02-11,STEL,106.5,14391
2018-02-12,STEL,106.15,12190
2018-02-13,STEL,105.7,8566
2018-02-14,STEL,105.55,7332
2018-02-15,STEL,103.7,18043
2018-02-16,STEL,105.05,12631
2018-02-17,STEL,108.55,23311
2018-02-18,STEL,105.5,5524
2018-02-19,STEL,106.25,6498
2018-02-20,STEL,104.55,8380
2018-02-21,STEL,101.55,10887
2018-02-22,STEL,99.55,10546
2018-02-23,STEL,96.15,15482
2018-02-24,STEL,96.9,4955
2018-02-25,STEL,98.6,9906
2018-02-26,STEL,96.2,9442
2018-02-27,STEL,97.15,44009
2018-02-28,STEL,95.2,9157
2018-03-01,STEL,102.45,16005
2018-03-02,STEL,100.2,7108
2018-03-03,STEL,94.65,27072
2018-03-04,STEL,93.45,9390
2018-03-05,STEL,96,23196
2018-03-06,STEL,92.8,10631
2018-02-01,ACCELYA,1423,26868
2018-02-02,ACCELYA,1391.25,7552
2018-02-03,ACCELYA,1361.65,5531
2018-02-04,ACCELYA,1357.05,3430
2018-02-05,ACCELYA,1379.85,1879
2018-02-06,ACCELYA,1380.45,3914
2018-02-07,ACCELYA,1383.75,2910
2018-02-08,ACCELYA,1410.75,4425
2018-02-09,ACCELYA,1407.55,3078
2018-02-10,ACCELYA,1389.45,2006
2018-02-11,ACCELYA,1374.05,4853
2018-02-12,ACCELYA,1367.05,8608
2018-02-13,ACCELYA,1358.85,2706
2018-02-14,ACCELYA,1375.05,2253
2018-02-15,ACCELYA,1378.55,2216
2018-02-16,ACCELYA,1369.3,3365
2018-02-17,ACCELYA,1371.25,7651
2018-02-18,ACCELYA,1362.5,2119
2018-02-19,ACCELYA,1369.55,2161
2018-02-20,ACCELYA,1379.2,3699
2018-02-21,ACCELYA,1372.5,2792
2018-02-22,ACCELYA,1352.7,3280
2018-02-23,ACCELYA,1327.05,6182
2018-02-24,ACCELYA,1339.9,2005
2018-02-25,ACCELYA,1360.25,4168
2018-02-26,ACCELYA,1332.95,2877
2018-02-27,ACCELYA,1342.8,1798
2018-02-28,ACCELYA,1378.3,4443
2018-03-01,ACCELYA,1367.7,3362
2018-03-02,ACCELYA,1348.55,5213
2018-03-03,ACCELYA,1337.6,2404
2018-03-04,ACCELYA,1345.3,4789
2018-03-05,ACCELYA,1355.05,4512
2018-03-06,ACCELYA,1334.15,3649
2018-02-01,ADANIPORTS,428.75,1681704
2018-02-02,ADANIPORTS,417.95,4265914
2018-02-03,ADANIPORTS,408.2,2936554
2018-02-04,ADANIPORTS,404.8,2963450
2018-02-05,ADANIPORTS,407,2592845
2018-02-06,ADANIPORTS,405.1,2952821
2018-02-07,ADANIPORTS,399,2936187
2018-02-08,ADANIPORTS,403.35,1249277
2018-02-09,ADANIPORTS,413,3001847
2018-02-10,ADANIPORTS,411.7,3293138
2018-02-11,ADANIPORTS,405.45,1740283
2018-02-12,ADANIPORTS,393.85,2140756
2018-02-13,ADANIPORTS,394.9,2045167
2018-02-14,ADANIPORTS,395.6,1800533
2018-02-15,ADANIPORTS,404,4726021
2018-02-16,ADANIPORTS,406.5,1953157
2018-02-17,ADANIPORTS,415.05,2299169
2018-02-18,ADANIPORTS,410.45,1334518
2018-02-19,ADANIPORTS,408.35,2823115
2018-02-20,ADANIPORTS,406.1,1216685
2018-02-21,ADANIPORTS,403.95,3665892
2018-02-22,ADANIPORTS,405.25,3321338
2018-02-23,ADANIPORTS,376.95,6951930
2018-02-24,ADANIPORTS,387.95,11040375
2018-02-25,ADANIPORTS,377.9,5352078
2018-02-26,ADANIPORTS,386.6,3693431
2018-02-27,ADANIPORTS,385.2,2175696
2018-02-28,ADANIPORTS,382.1,3616289
2018-03-01,ADANIPORTS,382.15,1818766
2018-03-02,ADANIPORTS,370.5,4972566
2018-03-03,ADANIPORTS,364.3,5253759
2018-03-04,ADANIPORTS,370,1780257
2018-03-05,ADANIPORTS,363.7,2296120
2018-03-06,ADANIPORTS,358.25,3443184
2018-02-01,ALICON,688.95,18589
2018-02-02,ALICON,650.3,10738
2018-02-03,ALICON,627,10103
2018-02-04,ALICON,626.75,11108
2018-02-05,ALICON,633.65,6913
2018-02-06,ALICON,648.9,5822
2018-02-07,ALICON,632.05,4329
2018-02-08,ALICON,652.35,4068
2018-02-09,ALICON,656.5,3508
2018-02-10,ALICON,628.75,6146
2018-02-11,ALICON,621.95,2211
2018-02-12,ALICON,613.55,2852
2018-02-13,ALICON,630.3,1915
2018-02-14,ALICON,611.85,7450
2018-02-15,ALICON,617.4,1461
2018-02-16,ALICON,623.8,1055
2018-02-17,ALICON,613.65,2472
2018-02-18,ALICON,609.3,2744
2018-02-19,ALICON,608.75,2738
2018-02-20,ALICON,610.3,778
2018-02-21,ALICON,611.2,1089
2018-02-22,ALICON,609.25,601
2018-02-23,ALICON,595,1783
2018-02-24,ALICON,587.85,5137
2018-02-25,ALICON,588.25,2164
2018-02-26,ALICON,575.2,10379
2018-02-27,ALICON,575.35,1848
2018-02-28,ALICON,583.8,1424
2018-03-01,ALICON,603.5,1210
2018-03-02,ALICON,594.6,1192
2018-03-03,ALICON,572.8,3524
2018-03-04,ALICON,575.05,616
2018-03-05,ALICON,584.7,1468
2018-03-06,ALICON,574.25,7458
2018-02-01,ALPSINDUS,5.05,41426
2018-02-02,ALPSINDUS,4.9,56193
2018-02-03,ALPSINDUS,4.9,74012
2018-02-04,ALPSINDUS,4.85,26798
2018-02-05,ALPSINDUS,4.8,51034
2018-02-06,ALPSINDUS,4.95,33747
2018-02-07,ALPSINDUS,4.85,16119
2018-02-08,ALPSINDUS,4.95,47046
2018-02-09,ALPSINDUS,4.75,72649
2018-02-10,ALPSINDUS,4.55,115708
2018-02-11,ALPSINDUS,4.7,80999
2018-02-12,ALPSINDUS,4.6,47167
2018-02-13,ALPSINDUS,4.55,48041
2018-02-14,ALPSINDUS,4.45,76336
2018-02-15,ALPSINDUS,4.55,33784
2018-02-16,ALPSINDUS,4.6,20778
2018-02-17,ALPSINDUS,4.45,44096
2018-02-18,ALPSINDUS,4.35,47692
2018-02-19,ALPSINDUS,4.3,15361
2018-02-20,ALPSINDUS,4.3,50816
2018-02-21,ALPSINDUS,4.35,38597
2018-02-22,ALPSINDUS,4.15,22077
2018-02-23,ALPSINDUS,4.15,22993
2018-02-24,ALPSINDUS,4.05,36454
2018-02-25,ALPSINDUS,4.1,28672
2018-02-26,ALPSINDUS,4.1,38130
2018-02-27,ALPSINDUS,3.95,11555
2018-02-28,ALPSINDUS,4.05,34800
2018-03-01,ALPSINDUS,4,47698
2018-03-02,ALPSINDUS,4,19488
2018-03-03,ALPSINDUS,3.8,10646
2018-03-04,ALPSINDUS,3.85,42974
2018-03-05,ALPSINDUS,3.75,13997
2018-03-06,ALPSINDUS,3.6,33816
2018-02-01,ANDHRACEMT,13.1,306212
2018-02-02,ANDHRACEMT,12.45,248413
2018-02-03,ANDHRACEMT,11.85,342361
2018-02-04,ANDHRACEMT,11.3,360386
2018-02-05,ANDHRACEMT,11.45,274028
2018-02-06,ANDHRACEMT,12,255792
2018-02-07,ANDHRACEMT,11.6,262317
2018-02-08,ANDHRACEMT,12,219836
2018-02-09,ANDHRACEMT,11.7,208528
2018-02-10,ANDHRACEMT,11.55,68614
2018-02-11,ANDHRACEMT,11.35,215365
2018-02-12,ANDHRACEMT,11.15,296635
2018-02-13,ANDHRACEMT,11.05,227159
2018-02-14,ANDHRACEMT,10.95,146209
2018-02-15,ANDHRACEMT,10.95,112655
2018-02-16,ANDHRACEMT,11.05,142796
2018-02-17,ANDHRACEMT,11.1,77461
2018-02-18,ANDHRACEMT,10.85,147392
2018-02-19,ANDHRACEMT,10.95,98640
2018-02-20,ANDHRACEMT,10.95,69846
2018-02-21,ANDHRACEMT,10.85,82959
2018-02-22,ANDHRACEMT,10.7,105558
2018-02-23,ANDHRACEMT,10.05,241011
2018-02-24,ANDHRACEMT,10.25,122667
2018-02-25,ANDHRACEMT,10.1,104734
2018-02-26,ANDHRACEMT,9.75,244929
2018-02-27,ANDHRACEMT,9.95,104474
2018-02-28,ANDHRACEMT,10,59357
2018-03-01,ANDHRACEMT,11,313123
2018-03-02,ANDHRACEMT,10.85,347716
2018-03-03,ANDHRACEMT,10.2,180010
2018-03-04,ANDHRACEMT,10,136825
2018-03-05,ANDHRACEMT,9.95,388220
2018-03-06,ANDHRACEMT,9.65,413167
2018-02-01,APLAPOLLO,2126.1,141688
2018-02-02,APLAPOLLO,2124.1,24910
2018-02-03,APLAPOLLO,2085.35,54162
2018-02-04,APLAPOLLO,2055.65,47853
2018-02-05,APLAPOLLO,2190.6,14150
2018-02-06,APLAPOLLO,2223.7,19676
2018-02-07,APLAPOLLO,2094.1,35125
2018-02-08,APLAPOLLO,2126.95,8163
2018-02-09,APLAPOLLO,2054.6,51296
2018-02-10,APLAPOLLO,2046.2,25103
2018-02-11,APLAPOLLO,2068.75,14540
2018-02-12,APLAPOLLO,2048.05,13460
2018-02-13,APLAPOLLO,2012.25,11646
2018-02-14,APLAPOLLO,2010.75,9061
2018-02-15,APLAPOLLO,1988.6,23369
2018-02-16,APLAPOLLO,1994.6,12121
2018-02-17,APLAPOLLO,2110.35,37519
2018-02-18,APLAPOLLO,2051.4,21374
2018-02-19,APLAPOLLO,2052.9,25025
2018-02-20,APLAPOLLO,2066.5,6583
2018-02-21,APLAPOLLO,2040.15,16162
2018-02-22,APLAPOLLO,2003.9,65539
2018-02-23,APLAPOLLO,1956.75,18815
2018-02-24,APLAPOLLO,1946.55,8445
2018-02-25,APLAPOLLO,1923.25,9658
2018-02-26,APLAPOLLO,1885.15,37613
2018-02-27,APLAPOLLO,1984.95,48359
2018-02-28,APLAPOLLO,1987.05,18346
2018-03-01,APLAPOLLO,2022.6,27822
2018-03-02,APLAPOLLO,2003.1,58300
2018-03-03,APLAPOLLO,1941.9,10115
2018-03-04,APLAPOLLO,1936.75,13911
2018-03-05,APLAPOLLO,1929.6,33491
2018-03-06,APLAPOLLO,1884.6,15671
2018-02-01,ARCHIDPLY,101.9,56885
2018-02-02,ARCHIDPLY,97.3,96637
2018-02-03,ARCHIDPLY,95.5,76228
2018-02-04,ARCHIDPLY,91.4,133156
2018-02-05,ARCHIDPLY,94.85,73726
2018-02-06,ARCHIDPLY,96.75,58297
2018-02-07,ARCHIDPLY,97.05,54930
2018-02-08,ARCHIDPLY,99.85,48275
2018-02-09,ARCHIDPLY,99.6,60310
2018-02-10,ARCHIDPLY,97.75,102217
2018-02-11,ARCHIDPLY,96.15,36626
2018-02-12,ARCHIDPLY,94.6,30425
2018-02-13,ARCHIDPLY,94.3,27645
2018-02-14,ARCHIDPLY,91.9,48330
2018-02-15,ARCHIDPLY,91.1,24547
2018-02-16,ARCHIDPLY,92,33317
2018-02-17,ARCHIDPLY,92.1,24615
2018-02-18,ARCHIDPLY,96.7,170403
2018-02-19,ARCHIDPLY,95.6,145600
2018-02-20,ARCHIDPLY,93.5,28611
2018-02-21,ARCHIDPLY,92.7,23657
2018-02-22,ARCHIDPLY,91.35,50114
2018-02-23,ARCHIDPLY,88.7,34682
2018-02-24,ARCHIDPLY,87.3,42988
2018-02-25,ARCHIDPLY,84.9,40328
2018-02-26,ARCHIDPLY,82.55,63333
2018-02-27,ARCHIDPLY,84,41772
2018-02-28,ARCHIDPLY,84.55,79742
2018-03-01,ARCHIDPLY,86.05,32231
2018-03-02,ARCHIDPLY,86.95,164140
2018-03-03,ARCHIDPLY,84.7,34797
2018-03-04,ARCHIDPLY,84.9,47464
2018-03-05,ARCHIDPLY,84.05,48302
2018-03-06,ARCHIDPLY,80.9,34113
2018-02-01,AUSTRAL,0.45,16630
2018-02-02,AUSTRAL,0.4,1255
2018-02-03,AUSTRAL,0.35,10410
2018-02-04,AUSTRAL,0.3,4000
2018-02-05,AUSTRAL,0.25,13200
2018-02-06,AUSTRAL,0.2,165747
2018-02-01,BILENERGY,1.75,117746
2018-02-02,BILENERGY,1.8,77158
2018-02-03,BILENERGY,1.85,228279
2018-02-04,BILENERGY,1.9,835505
2018-02-05,BILENERGY,1.9,676544
2018-02-06,BILENERGY,1.85,498965
2018-02-07,BILENERGY,1.8,225599
2018-02-08,BILENERGY,1.75,105500
2018-02-09,BILENERGY,1.7,24273
2018-02-10,BILENERGY,1.65,43395
2018-02-11,BILENERGY,1.6,8922
2018-02-12,BILENERGY,1.55,29384
2018-02-13,BILENERGY,1.5,4584
2018-02-14,BILENERGY,1.45,5681
2018-02-15,BILENERGY,1.4,12430
2018-02-16,BILENERGY,1.35,134317
2018-02-17,BILENERGY,1.3,57550
2018-02-18,BILENERGY,1.25,13890
2018-02-19,BILENERGY,1.2,12272
2018-02-20,BILENERGY,1.15,15349
2018-02-21,BILENERGY,1.1,29979
2018-02-22,BILENERGY,1.05,12783
2018-02-23,BILENERGY,1,34655
2018-02-24,BILENERGY,0.95,39016
2018-02-25,BILENERGY,1,394153
2018-02-26,BILENERGY,1.05,478693
2018-02-27,BILENERGY,1.05,743173
2018-02-28,BILENERGY,1.1,464697
2018-03-01,BILENERGY,1.05,1230971
2018-03-02,BILENERGY,1,716997
2018-03-03,BILENERGY,0.95,194211
2018-03-04,BILENERGY,0.9,53441
2018-03-05,BILENERGY,0.85,1770184
2018-03-06,BILENERGY,0.8,304502
2018-02-01,BIRLAMONEY,79.35,144109
2018-02-02,BIRLAMONEY,73.55,270141
2018-02-03,BIRLAMONEY,72.95,207721
2018-02-04,BIRLAMONEY,70.4,156094
2018-02-05,BIRLAMONEY,73.1,119542
2018-02-06,BIRLAMONEY,76.8,135198
2018-02-07,BIRLAMONEY,75.45,111312
2018-02-08,BIRLAMONEY,78.4,221982
2018-02-09,BIRLAMONEY,77.8,109547
2018-02-10,BIRLAMONEY,75.65,81919
2018-02-11,BIRLAMONEY,76,92200
2018-02-12,BIRLAMONEY,74.7,60356
2018-02-13,BIRLAMONEY,74.05,55477
2018-02-14,BIRLAMONEY,72.85,45854
2018-02-15,BIRLAMONEY,72.05,59026
2018-02-16,BIRLAMONEY,73.65,62986
2018-02-17,BIRLAMONEY,73.55,60318
2018-02-18,BIRLAMONEY,73.1,51119
2018-02-19,BIRLAMONEY,72.4,39441
2018-02-20,BIRLAMONEY,72.75,41052
2018-02-21,BIRLAMONEY,71.6,48369
2018-02-22,BIRLAMONEY,69.35,51147
2018-02-23,BIRLAMONEY,65.2,437560
2018-02-24,BIRLAMONEY,64.6,118727
2018-02-25,BIRLAMONEY,62.8,90739
2018-02-26,BIRLAMONEY,61.9,90468
2018-02-27,BIRLAMONEY,64.4,123192
2018-02-28,BIRLAMONEY,63.3,96154
2018-03-01,BIRLAMONEY,63.95,78587
2018-03-02,BIRLAMONEY,62,104926
2018-03-03,BIRLAMONEY,60.45,78546
2018-03-04,BIRLAMONEY,59.85,78628
2018-03-05,BIRLAMONEY,61.1,118803
2018-03-06,BIRLAMONEY,59.25,69715
2018-02-01,BURNPUR,12.35,133767
2018-02-02,BURNPUR,11.75,144707
2018-02-03,BURNPUR,11.2,214979
2018-02-04,BURNPUR,11.55,412088
2018-02-05,BURNPUR,12,261860
2018-02-06,BURNPUR,12.15,251228
2018-02-07,BURNPUR,11.85,191651
2018-02-08,BURNPUR,12,125445
2018-02-09,BURNPUR,11.4,255763
2018-02-10,BURNPUR,11.4,294196
2018-02-11,BURNPUR,11.1,116047
2018-02-12,BURNPUR,10.75,213188
2018-02-13,BURNPUR,10.9,184370
2018-02-14,BURNPUR,10.55,177314
2018-02-15,BURNPUR,10.35,273417
2018-02-16,BURNPUR,10.6,156915
2018-02-17,BURNPUR,10.3,119247
2018-02-18,BURNPUR,10.05,307835
2018-02-19,BURNPUR,10.4,220802
2018-02-20,BURNPUR,10.9,221573
2018-02-21,BURNPUR,11.3,206475
2018-02-22,BURNPUR,10.75,301216
2018-02-23,BURNPUR,10.25,160407
2018-02-24,BURNPUR,10.1,305252
2018-02-25,BURNPUR,9.6,235337
2018-02-26,BURNPUR,9.2,358278
2018-02-27,BURNPUR,9.25,457538
2018-02-28,BURNPUR,8.95,380005
2018-03-01,BURNPUR,8.6,1088360
2018-03-02,BURNPUR,8.65,403330
2018-03-03,BURNPUR,8.35,246761
2018-03-04,BURNPUR,7.95,655299
2018-03-05,BURNPUR,7.6,963959
2018-03-06,BURNPUR,7.25,508956
2018-02-01,CAREERP,123.45,84704
2018-02-02,CAREERP,117.45,108345
2018-02-03,CAREERP,115.55,56360
2018-02-04,CAREERP,112.4,63069
2018-02-05,CAREERP,119.65,64727
2018-02-06,CAREERP,119.7,48698
2018-02-07,CAREERP,118.95,38640
2018-02-08,CAREERP,128,303558
2018-02-09,CAREERP,130.85,198318
2018-02-10,CAREERP,132,330541
2018-02-11,CAREERP,127.05,71733
2018-02-12,CAREERP,125.5,54514
2018-02-13,CAREERP,126.55,29146
2018-02-14,CAREERP,123.55,24394
2018-02-15,CAREERP,124.35,25004
2018-02-16,CAREERP,125.3,26804
2018-02-17,CAREERP,129.95,134013
2018-02-18,CAREERP,129.55,109321
2018-02-19,CAREERP,126.5,50131
2018-02-20,CAREERP,127,19543
2018-02-21,CAREERP,124.95,28896
2018-02-22,CAREERP,120.9,32348
2018-02-23,CAREERP,116,101831
2018-02-24,CAREERP,115.6,59768
2018-02-25,CAREERP,115.25,34928
2018-02-26,CAREERP,112.55,35410
2018-02-27,CAREERP,115.8,124820
2018-02-28,CAREERP,114.95,28942
2018-03-01,CAREERP,116.5,44576
2018-03-02,CAREERP,112.5,124729
2018-03-03,CAREERP,109,53950
2018-03-04,CAREERP,107.75,28706
2018-03-05,CAREERP,108.35,53283
2018-03-06,CAREERP,105.5,49288
2018-02-01,CHROMATIC,2.5,141738
2018-02-02,CHROMATIC,2.4,125511
2018-02-03,CHROMATIC,2.35,158484
2018-02-04,CHROMATIC,2.35,96819
2018-02-05,CHROMATIC,2.45,37570
2018-02-06,CHROMATIC,2.55,49983
2018-02-07,CHROMATIC,2.65,145429
2018-02-08,CHROMATIC,2.75,20963
2018-02-09,CHROMATIC,2.7,194555
2018-02-10,CHROMATIC,2.6,31990
2018-02-11,CHROMATIC,2.5,15290
2018-02-12,CHROMATIC,2.4,99436
2018-02-13,CHROMATIC,2.3,347019
2018-02-14,CHROMATIC,2.2,152920
2018-02-15,CHROMATIC,2.3,160372
2018-02-16,CHROMATIC,2.4,52281
2018-02-17,CHROMATIC,2.3,178088
2018-02-18,CHROMATIC,2.25,52978
2018-02-19,CHROMATIC,2.3,176330
2018-02-20,CHROMATIC,2.35,131468
2018-02-21,CHROMATIC,2.35,56435
2018-02-22,CHROMATIC,2.25,135718
2018-02-23,CHROMATIC,2.15,137828
2018-02-24,CHROMATIC,2.15,139660
2018-02-25,CHROMATIC,2.1,141684
2018-02-26,CHROMATIC,2.05,85560
2018-02-27,CHROMATIC,2.05,263081
2018-02-28,CHROMATIC,2,95074
2018-03-01,CHROMATIC,2.1,155577
2018-03-02,CHROMATIC,2.15,107058
2018-03-03,CHROMATIC,2.05,48748
2018-03-04,CHROMATIC,1.95,65981
2018-03-05,CHROMATIC,1.9,70533
2018-03-06,CHROMATIC,1.95,98446
2018-02-01,COMPUSOFT,14.15,31704
2018-02-02,COMPUSOFT,13.55,57046
2018-02-03,COMPUSOFT,13.95,75596
2018-02-04,COMPUSOFT,13.35,21850
2018-02-05,COMPUSOFT,13.4,43098
2018-02-06,COMPUSOFT,14.05,48571
2018-02-07,COMPUSOFT,14.15,43000
2018-02-08,COMPUSOFT,14,45936
2018-02-09,COMPUSOFT,13.85,36659
2018-02-10,COMPUSOFT,13.7,28788
2018-02-11,COMPUSOFT,13.35,28109
2018-02-12,COMPUSOFT,13,42107
2018-02-13,COMPUSOFT,13,17289
2018-02-14,COMPUSOFT,13.05,18839
2018-02-15,COMPUSOFT,13.1,32306
2018-02-16,COMPUSOFT,13.2,17468
2018-02-17,COMPUSOFT,13.1,25238
2018-02-18,COMPUSOFT,13.1,27387
2018-02-19,COMPUSOFT,12.9,25686
2018-02-20,COMPUSOFT,12.9,69525
2018-02-21,COMPUSOFT,12.75,33592
2018-02-22,COMPUSOFT,12.6,32650
2018-02-23,COMPUSOFT,12.4,13201
2018-02-24,COMPUSOFT,12.2,40348
2018-02-25,COMPUSOFT,12.25,22609
2018-02-26,COMPUSOFT,12.25,17343
2018-02-27,COMPUSOFT,12.25,30471
2018-02-28,COMPUSOFT,12.3,16372
2018-03-01,COMPUSOFT,12.2,25040
2018-03-02,COMPUSOFT,12.3,21508
2018-03-03,COMPUSOFT,11.85,31799
2018-03-04,COMPUSOFT,11.9,22650
2018-03-05,COMPUSOFT,11.8,22898
2018-03-06,COMPUSOFT,11.55,44438
2018-02-01,COUNCODOS,4.25,16265
2018-02-02,COUNCODOS,4.05,8426
2018-02-03,COUNCODOS,3.9,14206
2018-02-04,COUNCODOS,3.75,15706
2018-02-05,COUNCODOS,3.9,9038
2018-02-06,COUNCODOS,4.05,8979
2018-02-07,COUNCODOS,4,14107
2018-02-08,COUNCODOS,4.1,15713
2018-02-09,COUNCODOS,3.95,16396
2018-02-10,COUNCODOS,3.85,25978
2018-02-11,COUNCODOS,4,5348
2018-02-12,COUNCODOS,4,9820
2018-02-13,COUNCODOS,4.15,48457
2018-02-14,COUNCODOS,4.2,30411
2018-02-15,COUNCODOS,4.05,10362
2018-02-16,COUNCODOS,4.15,31922
2018-02-17,COUNCODOS,4.05,12035
2018-02-18,COUNCODOS,3.9,27343
2018-02-19,COUNCODOS,3.9,6350
2018-02-20,COUNCODOS,3.8,26635
2018-02-21,COUNCODOS,3.7,4349
2018-02-22,COUNCODOS,3.7,5198
2018-02-23,COUNCODOS,3.55,34885
2018-02-24,COUNCODOS,3.4,6109
2018-02-25,COUNCODOS,3.45,24834
2018-02-26,COUNCODOS,3.3,8359
2018-02-27,COUNCODOS,3.4,19331
2018-02-28,COUNCODOS,3.45,7621
2018-03-01,COUNCODOS,3.45,16455
2018-03-02,COUNCODOS,3.45,37151
2018-03-03,COUNCODOS,3.3,2625
2018-03-04,COUNCODOS,3.15,9451
2018-03-05,COUNCODOS,3.1,28936
2018-03-06,COUNCODOS,2.95,6735
2018-02-01,DBSTOCKBRO,10.4,80
2018-02-02,DBSTOCKBRO,10.6,5001
2018-02-03,DBSTOCKBRO,10.4,238
2018-02-04,DBSTOCKBRO,10.2,201
2018-02-05,DBSTOCKBRO,10,200
2018-02-06,DBSTOCKBRO,10.2,951
2018-02-07,DBSTOCKBRO,10.2,10
2018-02-08,DBSTOCKBRO,10.2,3
2018-02-09,DBSTOCKBRO,10.2,1
2018-02-10,DBSTOCKBRO,10.2,100
2018-02-11,DBSTOCKBRO,10.2,1
2018-02-12,DBSTOCKBRO,10,1
2018-02-13,DBSTOCKBRO,9.8,10
2018-02-14,DBSTOCKBRO,9.65,2
2018-02-15,DBSTOCKBRO,9.5,2
2018-02-16,DBSTOCKBRO,9.35,5
2018-02-17,DBSTOCKBRO,9.2,3
2018-02-18,DBSTOCKBRO,9.05,2
2018-02-19,DBSTOCKBRO,8.9,250
2018-02-20,DBSTOCKBRO,8.9,100
2018-02-21,DBSTOCKBRO,8.9,1
2018-02-22,DBSTOCKBRO,8.9,1
2018-02-23,DBSTOCKBRO,8.75,12
2018-02-24,DBSTOCKBRO,8.7,29
2018-02-01,DHFL,568.35,3576004
2018-02-02,DHFL,519.45,7725497
2018-02-03,DHFL,509.8,7154780
2018-02-04,DHFL,505.55,9299530
2018-02-05,DHFL,500.2,3429708
2018-02-06,DHFL,513.4,4580018
2018-02-07,DHFL,514.45,3078295
2018-02-08,DHFL,525.75,3086170
2018-02-09,DHFL,552,11634668
2018-02-10,DHFL,553.05,4142964
2018-02-11,DHFL,541.3,3580363
2018-02-12,DHFL,547.3,2677332
2018-02-13,DHFL,545.1,2260570
2018-02-14,DHFL,557.35,2934005
2018-02-15,DHFL,551.05,2881036
2018-02-16,DHFL,576.3,6188969
2018-02-17,DHFL,582.4,4182370
2018-02-18,DHFL,563.4,2982273
2018-02-19,DHFL,546.2,4716559
2018-02-20,DHFL,537.6,2670884
2018-02-21,DHFL,532.1,3686934
2018-02-22,DHFL,508.4,5429872
2018-02-23,DHFL,497.75,5573299
2018-02-24,DHFL,494.45,8329656
2018-02-25,DHFL,496.25,4104359
2018-02-26,DHFL,513.9,5945277
2018-02-27,DHFL,516.15,5171004
2018-02-28,DHFL,521.7,3003145
2018-03-01,DHFL,515.45,1972293
2018-03-02,DHFL,510.35,2531783
2018-03-03,DHFL,496.9,2505264
2018-03-04,DHFL,503.4,3921257
2018-03-05,DHFL,520.2,7168658
2018-03-06,DHFL,517.7,5897227
2018-02-01,DHUNINV,425.95,2732
2018-02-02,DHUNINV,411.6,3956
2018-02-03,DHUNINV,403.25,2739
2018-02-04,DHUNINV,383.1,4877
2018-02-05,DHUNINV,421.65,5427
2018-02-06,DHUNINV,424.5,2144
2018-02-07,DHUNINV,435.7,2265
2018-02-08,DHUNINV,440.9,17410
2018-02-09,DHUNINV,425.85,2419
2018-02-10,DHUNINV,425.95,1103
2018-02-11,DHUNINV,411.8,1996
2018-02-12,DHUNINV,403,2598
2018-02-13,DHUNINV,415.35,3860
2018-02-14,DHUNINV,406.15,687
2018-02-15,DHUNINV,410.45,786
2018-02-16,DHUNINV,421.75,916
2018-02-17,DHUNINV,412.1,742
2018-02-18,DHUNINV,405.9,733
2018-02-19,DHUNINV,414.4,1175
2018-02-20,DHUNINV,417.65,2414
2018-02-21,DHUNINV,402.35,950
2018-02-22,DHUNINV,377.7,2179
2018-02-23,DHUNINV,377.15,1799
2018-02-24,DHUNINV,379.4,2232
2018-02-25,DHUNINV,385.45,1445
2018-02-26,DHUNINV,383.2,732
2018-02-27,DHUNINV,385.45,1553
2018-02-28,DHUNINV,396.4,1606
2018-03-01,DHUNINV,383.75,1683
2018-03-02,DHUNINV,371.4,4667
2018-03-03,DHUNINV,369.65,780
2018-03-04,DHUNINV,388.5,1899
2018-03-05,DHUNINV,400,3322
2018-03-06,DHUNINV,394.55,12148
2018-02-01,DSSL,44.8,5767
2018-02-02,DSSL,40.35,42262
2018-02-03,DSSL,39.4,22343
2018-02-04,DSSL,37.55,13709
2018-02-05,DSSL,38.7,19792
2018-02-06,DSSL,38.65,29168
2018-02-07,DSSL,38.15,20781
2018-02-08,DSSL,40.05,27799
2018-02-09,DSSL,41.95,39063
2018-02-10,DSSL,40.5,25422
2018-02-11,DSSL,39.1,24999
2018-02-12,DSSL,38.85,7066
2018-02-13,DSSL,38.35,8003
2018-02-14,DSSL,37.2,20348
2018-02-15,DSSL,37.75,6879
2018-02-16,DSSL,37.35,11923
2018-02-17,DSSL,39.2,720
2018-02-18,DSSL,41.15,3378
2018-02-19,DSSL,43.2,9859
2018-02-20,DSSL,45.35,24190
2018-02-21,DSSL,43.15,28406
2018-02-22,DSSL,42.55,22113
2018-02-23,DSSL,40.5,9901
2018-02-24,DSSL,40.2,11296
2018-02-25,DSSL,40.35,12148
2018-02-26,DSSL,39.3,11348
2018-02-27,DSSL,40.35,6896
